Timestamp	Question	Model	LLM_time	SQL_time	Rows	Columns	Rows_equality	Columns_equality	Datasets_equality	Total_tokens	Prompt_tokens	Completion_tokens	Cost_total_EUR	Cost_input_tokens_EUR	Cost_output_tokens_EUR
2025-06-29 19:44:33	9	Llama-4-Maverick-17B-128E-Instruct-FP8	1.9	2.1	4	3	1.0	1.0	1.0	1892	1743	149	0.000301	0.000227	7.4e-05
2025-06-29 19:44:37	10	Llama-4-Maverick-17B-128E-Instruct-FP8	1.4	2.3	19	4	1.0	1.0	1.0	1771	1664	107	0.00027	0.000216	5.3e-05
2025-06-29 19:44:45	11	Llama-4-Maverick-17B-128E-Instruct-FP8	1.0	6.3	15	2	1.0	1.0	1.0	1909	1854	55	0.000269	0.000241	2.7e-05
2025-06-29 19:44:47	12	Llama-4-Maverick-17B-128E-Instruct-FP8	1.2	1.6	3	2	1.0	1.0	1.0	1620	1556	64	0.000234	0.000202	3.2e-05
2025-06-29 19:44:51	13	Llama-4-Maverick-17B-128E-Instruct-FP8	2.1	2.0	6	4	1.0	1.0	1.0	1858	1668	190	0.000312	0.000217	9.5e-05
2025-06-29 19:44:56	14	Llama-4-Maverick-17B-128E-Instruct-FP8	2.9	1.9	3	3	1.0	1.0	1.0	1893	1731	162	0.000306	0.000225	8.1e-05
2025-06-29 19:45:49	15	Llama-4-Maverick-17B-128E-Instruct-FP8	3.4	49.5	4	13	1.0	1.0	1.0	1918	1560	358	0.000382	0.000203	0.000179
2025-06-29 19:45:55	16	Llama-4-Maverick-17B-128E-Instruct-FP8	3.6	1.9	20	5	1.0	0.67	0.0	2126	1745	381	0.000417	0.000227	0.00019
2025-06-29 19:46:00	17	Llama-4-Maverick-17B-128E-Instruct-FP8	3.1	2.1	16	5	1.0	0.83	0.0	2082	1787	295	0.00038	0.000232	0.000147
2025-06-29 19:46:05	18	Llama-4-Maverick-17B-128E-Instruct-FP8	2.1	2.4	122	5	1.0	0.67	0.0	1940	1755	185	0.000321	0.000228	9.2e-05
2025-06-29 19:46:13	19	Llama-4-Maverick-17B-128E-Instruct-FP8	2.3	5.6	105	4	1.0	0.57	0.0	2423	2202	221	0.000397	0.000286	0.00011
2025-06-29 19:46:20	20	Llama-4-Maverick-17B-128E-Instruct-FP8	2.3	4.9	1501	5	1.0	0.6	0.0	2369	2192	177	0.000373	0.000285	8.8e-05
2025-06-29 19:46:24	1	Llama-4-Scout-17B-16E-Instruct	1.8	1.6	4	4	1.0	1.0	1.0	1780	1645	135	0.000434	0.000329	0.000105
2025-06-29 19:46:26	2	Llama-4-Scout-17B-16E-Instruct	1.5	1.1	5	4	1.0	1.0	1.0	1656	1554	102	0.00039	0.000311	8e-05
2025-06-29 19:46:38	3	Llama-4-Scout-17B-16E-Instruct	3.7	7.6	5	3	1.0	1.0	1.0	1917	1836	81	0.00043	0.000367	6.3e-05
2025-06-29 19:46:58	4	Llama-4-Scout-17B-16E-Instruct	4.9	13.2	506055	4	0.0	1.0	1.0	2618	2164	454	0.000787	0.000433	0.000354
2025-06-29 19:47:04	5	Llama-4-Scout-17B-16E-Instruct	2.5	3.4	424	4	0.0	0.75	0.0	2388	2185	203	0.000595	0.000437	0.000158
2025-06-29 19:47:08	6	Llama-4-Scout-17B-16E-Instruct	2.0	1.6	10	3	1.0	1.0	1.0	1888	1725	163	0.000472	0.000345	0.000127
2025-06-29 19:47:11	7	Llama-4-Scout-17B-16E-Instruct	1.4	2.0	7	3	1.0	1.0	1.0	1666	1583	83	0.000381	0.000317	6.5e-05
2025-06-29 19:47:15	8	Llama-4-Scout-17B-16E-Instruct	2.1	1.7	3	4	1.0	1.0	1.0	1848	1703	145	0.000454	0.000341	0.000113
2025-06-29 19:47:19	9	Llama-4-Scout-17B-16E-Instruct	2.3	0.0	0	0	0.0	0.0	0.0	1900	1743	157	0.000471	0.000349	0.000122
2025-06-29 19:47:22	10	Llama-4-Scout-17B-16E-Instruct	1.7	2.0	19	4	1.0	1.0	1.0	1788	1664	124	0.00043	0.000333	9.7e-05
2025-06-29 19:47:30	11	Llama-4-Scout-17B-16E-Instruct	1.1	6.0	15	2	1.0	1.0	1.0	1913	1854	59	0.000417	0.000371	4.6e-05
2025-06-29 19:47:32	12	Llama-4-Scout-17B-16E-Instruct	1.3	1.4	3	2	1.0	1.0	1.0	1624	1556	68	0.000364	0.000311	5.3e-05
2025-06-29 19:47:37	13	Llama-4-Scout-17B-16E-Instruct	2.2	2.1	6	4	1.0	1.0	1.0	1848	1668	180	0.000474	0.000334	0.00014
2025-06-29 19:47:41	14	Llama-4-Scout-17B-16E-Instruct	1.9	2.2	3	3	1.0	1.0	1.0	1879	1731	148	0.000462	0.000346	0.000115
2025-06-29 19:47:48	15	Llama-4-Scout-17B-16E-Instruct	3.7	4.0	4	13	1.0	1.0	1.0	1908	1560	348	0.000583	0.000312	0.000271
2025-06-29 19:47:54	16	Llama-4-Scout-17B-16E-Instruct	4.4	0.0	0	0	0.0	0.0	0.0	2159	1745	414	0.000672	0.000349	0.000323
2025-06-29 19:48:00	17	Llama-4-Scout-17B-16E-Instruct	5.1	0.0	0	0	0.0	0.0	0.0	2298	1787	511	0.000756	0.000357	0.000399
2025-06-29 19:48:05	18	Llama-4-Scout-17B-16E-Instruct	2.6	2.6	122	6	1.0	0.83	0.0	1964	1755	209	0.000514	0.000351	0.000163
2025-06-29 19:48:10	19	Llama-4-Scout-17B-16E-Instruct	3.1	0.0	0	0	0.0	0.0	0.0	2481	2202	279	0.000658	0.00044	0.000218
2025-06-29 19:48:13	20	Llama-4-Scout-17B-16E-Instruct	2.5	0.0	0	0	0.0	0.0	0.0	2392	2192	200	0.000594	0.000438	0.000156
2025-06-29 19:48:19	1	Mistral-Large-2411	4.0	1.4	4	4	1.0	1.0	1.0	2360	2187	173	0.001676	0.001553	0.000123
2025-06-29 19:48:24	2	Mistral-Large-2411	3.4	1.2	5	4	1.0	1.0	1.0	2221	2072	149	0.001577	0.001471	0.000106
2025-06-29 19:48:34	3	Mistral-Large-2411	3.0	7.8	5	3	1.0	1.0	1.0	2547	2435	112	0.001808	0.001729	8e-05
2025-06-29 19:48:48	4	Mistral-Large-2411	8.2	5.4	5	8	0.33	1.0	0.33	3248	2863	385	0.002306	0.002033	0.000273
2025-06-29 19:49:00	5	Mistral-Large-2411	5.4	6.6	424	4	0.0	0.75	0.0	3121	2878	243	0.002216	0.002043	0.000173
2025-06-29 19:49:06	6	Mistral-Large-2411	4.7	1.5	10	3	1.0	1.0	1.0	2496	2285	211	0.001772	0.001622	0.00015
2025-06-29 19:49:11	7	Mistral-Large-2411	3.0	2.2	7	3	1.0	1.0	1.0	2220	2100	120	0.001576	0.001491	8.5e-05
2025-06-29 19:49:17	8	Mistral-Large-2411	3.5	2.3	3	4	1.0	1.0	1.0	2411	2261	150	0.001712	0.001605	0.000107
2025-06-29 19:49:23	9	Mistral-Large-2411	4.2	1.9	4	3	1.0	1.0	1.0	2500	2317	183	0.001775	0.001645	0.00013
2025-06-29 19:49:29	10	Mistral-Large-2411	3.3	2.5	19	4	1.0	1.0	1.0	2344	2205	139	0.001664	0.001566	9.9e-05
2025-06-29 19:49:40	11	Mistral-Large-2411	2.9	7.7	15	4	1.0	0.0	0.0	2572	2455	117	0.001826	0.001743	8.3e-05
2025-06-29 19:49:44	12	Mistral-Large-2411	2.5	1.5	3	2	1.0	1.0	1.0	2166	2071	95	0.001538	0.00147	6.7e-05
2025-06-29 19:49:53	13	Mistral-Large-2411	6.4	2.4	6	4	1.0	1.0	1.0	2537	2216	321	0.001801	0.001573	0.000228
2025-06-29 19:49:59	14	Mistral-Large-2411	4.2	1.8	3	3	1.0	1.0	1.0	2506	2307	199	0.001779	0.001638	0.000141
2025-06-29 19:50:12	15	Mistral-Large-2411	9.6	3.4	4	13	1.0	1.0	1.0	2572	2077	495	0.001826	0.001475	0.000351
2025-06-29 19:50:24	16	Mistral-Large-2411	9.9	1.9	1	6	0.05	0.17	0.0	2820	2312	508	0.002002	0.001642	0.000361
2025-06-29 19:50:45	17	Mistral-Large-2411	14.8	6.3	24	6	0.0	0.83	0.0	3149	2369	780	0.002236	0.001682	0.000554
2025-06-29 19:50:52	18	Mistral-Large-2411	5.0	2.5	122	6	1.0	0.83	0.0	2573	2329	244	0.001827	0.001654	0.000173
2025-06-29 19:51:06	19	Mistral-Large-2411	8.0	5.4	105	7	1.0	1.0	1.0	3302	2907	395	0.002344	0.002064	0.00028
2025-06-29 19:51:16	20	Mistral-Large-2411	5.7	4.4	1501	5	1.0	1.0	1.0	3158	2894	264	0.002242	0.002055	0.000187
2025-06-29 19:51:21	1	claude-3-5-sonnet-20241022	3.4	1.5	4	4	1.0	1.0	1.0	2201	2046	155	0.008463	0.006138	0.002325
2025-06-29 19:51:26	2	claude-3-5-sonnet-20241022	3.3	1.2	5	4	1.0	1.0	1.0	2071	1935	136	0.007845	0.005805	0.00204
2025-06-29 19:51:37	3	claude-3-5-sonnet-20241022	3.5	8.2	5	3	1.0	1.0	1.0	2379	2284	95	0.008277	0.006852	0.001425
2025-06-29 19:51:49	4	claude-3-5-sonnet-20241022	5.9	5.5	15	4	1.0	1.0	1.0	3005	2676	329	0.012963	0.008028	0.004935
2025-06-29 19:51:57	5	claude-3-5-sonnet-20241022	4.9	3.5	123	4	1.0	0.75	0.0	2968	2698	270	0.012144	0.008094	0.00405
2025-06-29 19:52:03	6	claude-3-5-sonnet-20241022	4.7	1.5	10	3	1.0	1.0	1.0	2325	2137	188	0.009231	0.006411	0.00282
2025-06-29 19:52:10	7	claude-3-5-sonnet-20241022	4.4	2.1	7	3	1.0	1.0	1.0	2076	1968	108	0.007524	0.005904	0.00162
2025-06-29 19:52:16	8	claude-3-5-sonnet-20241022	4.1	1.8	3	4	1.0	1.0	1.0	2261	2113	148	0.008559	0.006339	0.00222
2025-06-29 19:52:23	9	claude-3-5-sonnet-20241022	5.1	2.2	1785	9	0.0	1.0	0.5	2471	2162	309	0.011121	0.006486	0.004635
2025-06-29 19:52:30	10	claude-3-5-sonnet-20241022	4.1	2.4	19	4	1.0	1.0	1.0	2211	2063	148	0.008409	0.006189	0.00222
2025-06-29 19:52:47	11	claude-3-5-sonnet-20241022	3.3	14.1	15	4	1.0	0.0	0.0	2416	2303	113	0.008604	0.006909	0.001695
2025-06-29 19:52:52	12	claude-3-5-sonnet-20241022	3.8	1.6	3	2	1.0	1.0	1.0	2027	1939	88	0.007137	0.005817	0.00132
2025-06-29 19:52:59	13	claude-3-5-sonnet-20241022	5.3	1.4	6	4	1.0	1.0	1.0	2339	2069	270	0.010257	0.006207	0.00405
2025-06-29 19:53:06	14	claude-3-5-sonnet-20241022	4.8	1.7	3	3	1.0	1.0	1.0	2338	2151	187	0.009258	0.006453	0.002805
2025-06-29 19:53:16	15	claude-3-5-sonnet-20241022	5.4	5.0	4	13	1.0	1.0	1.0	2184	1944	240	0.009432	0.005832	0.0036
2025-06-29 19:53:25	16	claude-3-5-sonnet-20241022	7.2	2.0	20	6	1.0	1.0	1.0	2600	2162	438	0.013056	0.006486	0.00657
2025-06-29 19:53:31	17	claude-3-5-sonnet-20241022	5.1	0.0	0	0	0.0	0.0	0.0	2542	2210	332	0.01161	0.00663	0.00498
2025-06-29 19:53:37	18	claude-3-5-sonnet-20241022	4.8	0.0	0	0	0.0	0.0	0.0	2425	2177	248	0.010251	0.006531	0.00372
2025-06-29 19:53:48	19	claude-3-5-sonnet-20241022	5.6	5.4	105	7	1.0	1.0	1.0	3073	2717	356	0.013491	0.008151	0.00534
2025-06-29 19:53:58	20	claude-3-5-sonnet-20241022	4.6	4.9	1501	5	1.0	1.0	1.0	2942	2705	237	0.01167	0.008115	0.003555
2025-06-29 19:54:02	1	claude-3-5-haiku-20241022	2.4	1.5	4	4	1.0	1.0	1.0	2199	2046	153	0.002249	0.001637	0.000612
2025-06-29 19:54:06	2	claude-3-5-haiku-20241022	3.3	1.1	5	4	1.0	1.0	1.0	2123	1935	188	0.0023	0.001548	0.000752
2025-06-29 19:54:17	3	claude-3-5-haiku-20241022	2.6	8.1	5	3	1.0	1.0	1.0	2379	2284	95	0.002207	0.001827	0.00038
2025-06-29 19:54:28	4	claude-3-5-haiku-20241022	5.2	6.1	15	4	1.0	1.0	1.0	3045	2676	369	0.003617	0.002141	0.001476
2025-06-29 19:54:37	5	claude-3-5-haiku-20241022	4.0	4.1	123	3	1.0	0.5	0.0	2974	2698	276	0.003262	0.002158	0.001104
2025-06-29 19:54:41	6	claude-3-5-haiku-20241022	2.8	1.4	10	3	1.0	0.67	0.0	2323	2137	186	0.002454	0.00171	0.000744
2025-06-29 19:54:46	7	claude-3-5-haiku-20241022	2.3	2.7	7	3	1.0	1.0	1.0	2063	1968	95	0.001954	0.001574	0.00038
2025-06-29 19:54:51	8	claude-3-5-haiku-20241022	3.5	2.0	3	4	1.0	1.0	1.0	2302	2113	189	0.002446	0.00169	0.000756
2025-06-29 19:54:57	9	claude-3-5-haiku-20241022	3.8	1.8	4	3	1.0	1.0	1.0	2375	2162	213	0.002582	0.00173	0.000852
2025-06-29 19:55:02	10	claude-3-5-haiku-20241022	2.5	2.1	19	4	1.0	1.0	1.0	2194	2063	131	0.002174	0.00165	0.000524
2025-06-29 19:55:11	11	claude-3-5-haiku-20241022	2.4	6.7	15	2	1.0	1.0	1.0	2381	2303	78	0.002154	0.001842	0.000312
2025-06-29 19:55:14	12	claude-3-5-haiku-20241022	1.9	1.4	3	2	1.0	1.0	1.0	2017	1939	78	0.001863	0.001551	0.000312
2025-06-29 19:55:21	13	claude-3-5-haiku-20241022	4.5	1.9	6	4	1.0	1.0	1.0	2386	2069	317	0.002923	0.001655	0.001268
2025-06-29 19:55:26	14	claude-3-5-haiku-20241022	3.4	2.1	3	3	1.0	1.0	1.0	2351	2151	200	0.002521	0.001721	0.0008
2025-06-29 19:55:35	15	claude-3-5-haiku-20241022	6.6	2.1	4	13	1.0	1.0	1.0	2462	1944	518	0.003627	0.001555	0.002072
2025-06-29 19:55:44	16	claude-3-5-haiku-20241022	7.0	2.0	20	6	1.0	1.0	1.0	2635	2162	473	0.003622	0.00173	0.001892
2025-06-29 19:55:53	17	claude-3-5-haiku-20241022	6.7	2.4	6	9	0.38	0.5	0.0	2699	2210	489	0.003724	0.001768	0.001956
2025-06-29 19:56:02	18	claude-3-5-haiku-20241022	4.9	4.2	122	5	1.0	0.67	0.0	2522	2177	345	0.003122	0.001742	0.00138
2025-06-29 19:56:12	19	claude-3-5-haiku-20241022	4.8	5.3	105	6	1.0	0.86	0.0	3052	2717	335	0.003514	0.002174	0.00134
2025-06-29 19:56:24	20	claude-3-5-haiku-20241022	6.1	5.3	1501	5	1.0	0.6	0.0	2985	2705	280	0.003284	0.002164	0.00112
2025-06-29 19:56:30	1	claude-3-7-sonnet-20250219	4.2	1.6	4	4	1.0	1.0	1.0	2200	2046	154	0.008448	0.006138	0.00231
2025-06-29 19:56:34	2	claude-3-7-sonnet-20250219	3.2	1.3	5	4	1.0	1.0	1.0	2070	1935	135	0.00783	0.005805	0.002025
2025-06-29 19:56:45	3	claude-3-7-sonnet-20250219	3.0	8.1	5	3	1.0	1.0	1.0	2379	2284	95	0.008277	0.006852	0.001425
2025-06-29 19:56:54	4	claude-3-7-sonnet-20250219	4.1	4.8	15	4	1.0	1.0	0.33	2930	2676	254	0.011838	0.008028	0.00381
2025-06-29 19:57:02	5	claude-3-7-sonnet-20250219	4.7	3.2	123	4	1.0	0.75	0.0	2985	2698	287	0.012399	0.008094	0.004305
2025-06-29 19:57:09	6	claude-3-7-sonnet-20250219	5.1	1.6	10	3	1.0	0.67	0.0	2330	2137	193	0.009306	0.006411	0.002895
2025-06-29 19:57:14	7	claude-3-7-sonnet-20250219	3.4	2.1	7	3	1.0	1.0	1.0	2075	1968	107	0.007509	0.005904	0.001605
2025-06-29 19:57:20	8	claude-3-7-sonnet-20250219	3.7	1.8	3	4	1.0	1.0	1.0	2262	2113	149	0.008574	0.006339	0.002235
2025-06-29 19:57:25	9	claude-3-7-sonnet-20250219	3.1	2.0	4	3	1.0	1.0	1.0	2336	2162	174	0.009096	0.006486	0.00261
2025-06-29 19:57:30	10	claude-3-7-sonnet-20250219	2.5	2.6	19	4	1.0	1.0	1.0	2191	2063	128	0.008109	0.006189	0.00192
2025-06-29 19:57:38	11	claude-3-7-sonnet-20250219	1.8	6.2	15	2	1.0	1.0	1.0	2378	2303	75	0.008034	0.006909	0.001125
2025-06-29 19:57:42	12	claude-3-7-sonnet-20250219	2.2	1.5	3	2	1.0	1.0	1.0	2026	1939	87	0.007122	0.005817	0.001305
2025-06-29 19:57:48	13	claude-3-7-sonnet-20250219	4.5	1.3	6	4	1.0	1.0	1.0	2357	2069	288	0.010527	0.006207	0.00432
2025-06-29 19:57:52	14	claude-3-7-sonnet-20250219	2.9	1.5	3	3	1.0	1.0	1.0	2331	2151	180	0.009153	0.006453	0.0027
2025-06-29 19:58:02	15	claude-3-7-sonnet-20250219	7.1	3.0	4	14	1.0	1.0	1.0	2540	1944	596	0.014772	0.005832	0.00894
2025-06-29 19:58:10	16	claude-3-7-sonnet-20250219	7.0	0.0	0	0	0.0	0.0	0.0	2702	2162	540	0.014586	0.006486	0.0081
2025-06-29 19:58:19	17	claude-3-7-sonnet-20250219	5.9	2.3	16	6	1.0	0.83	0.0	2535	2210	325	0.011505	0.00663	0.004875
2025-06-29 19:58:25	18	claude-3-7-sonnet-20250219	3.7	2.9	122	6	1.0	1.0	1.0	2417	2177	240	0.010131	0.006531	0.0036
2025-06-29 19:58:32	19	claude-3-7-sonnet-20250219	6.0	0.0	0	0	0.0	0.0	0.0	3023	2717	306	0.012741	0.008151	0.00459
2025-06-29 19:58:41	20	claude-3-7-sonnet-20250219	4.2	4.5	1501	5	1.0	1.0	1.0	2932	2705	227	0.01152	0.008115	0.003405
2025-06-29 19:58:47	1	claude-sonnet-4-20250514	4.5	1.6	4	4	1.0	1.0	1.0	2201	2046	155	0.008463	0.006138	0.002325
2025-06-29 19:58:52	2	claude-sonnet-4-20250514	3.6	1.2	5	4	1.0	1.0	1.0	2064	1935	129	0.00774	0.005805	0.001935
2025-06-29 19:59:03	3	claude-sonnet-4-20250514	3.2	7.8	5	3	1.0	1.0	1.0	2379	2284	95	0.008277	0.006852	0.001425
2025-06-29 19:59:16	4	claude-sonnet-4-20250514	7.0	5.5	15	4	1.0	1.0	1.0	3035	2676	359	0.013413	0.008028	0.005385
2025-06-29 19:59:26	5	claude-sonnet-4-20250514	7.0	3.5	123	4	1.0	0.75	0.0	2962	2698	264	0.012054	0.008094	0.00396
2025-06-29 19:59:33	6	claude-sonnet-4-20250514	5.2	1.5	10	3	1.0	0.67	0.0	2330	2137	193	0.009306	0.006411	0.002895
2025-06-29 19:59:38	7	claude-sonnet-4-20250514	3.4	2.0	7	3	1.0	1.0	1.0	2075	1968	107	0.007509	0.005904	0.001605
2025-06-29 19:59:45	8	claude-sonnet-4-20250514	4.3	1.8	3	4	1.0	1.0	1.0	2265	2113	152	0.008619	0.006339	0.00228
2025-06-29 19:59:51	9	claude-sonnet-4-20250514	4.9	2.0	4	3	1.0	1.0	1.0	2342	2162	180	0.009186	0.006486	0.0027
2025-06-29 19:59:58	10	claude-sonnet-4-20250514	4.5	2.2	19	4	1.0	1.0	1.0	2193	2063	130	0.008139	0.006189	0.00195
2025-06-29 20:00:07	11	claude-sonnet-4-20250514	2.6	6.2	15	2	1.0	1.0	1.0	2377	2303	74	0.008019	0.006909	0.00111
2025-06-29 20:00:13	12	claude-sonnet-4-20250514	4.0	1.5	3	2	1.0	1.0	1.0	2026	1939	87	0.007122	0.005817	0.001305
2025-06-29 20:00:21	13	claude-sonnet-4-20250514	6.8	1.2	6	4	1.0	1.0	1.0	2378	2069	309	0.010842	0.006207	0.004635
2025-06-29 20:00:28	14	claude-sonnet-4-20250514	5.2	1.8	3	5	1.0	1.0	1.0	2368	2151	217	0.009708	0.006453	0.003255
2025-06-29 20:00:40	15	claude-sonnet-4-20250514	8.4	3.5	4	13	1.0	1.0	1.0	2472	1944	528	0.013752	0.005832	0.00792
2025-06-29 20:00:50	16	claude-sonnet-4-20250514	7.8	2.2	20	6	1.0	0.83	0.0	2608	2162	446	0.013176	0.006486	0.00669
2025-06-29 20:01:01	17	claude-sonnet-4-20250514	8.7	2.3	16	6	1.0	0.83	0.0	2618	2210	408	0.01275	0.00663	0.00612
2025-06-29 20:01:09	18	claude-sonnet-4-20250514	5.4	3.0	122	6	1.0	1.0	1.0	2430	2177	253	0.010326	0.006531	0.003795
2025-06-29 20:01:18	19	claude-sonnet-4-20250514	7.8	0.0	0	0	0.0	0.0	0.0	3043	2717	326	0.013041	0.008151	0.00489
2025-06-29 20:01:28	20	claude-sonnet-4-20250514	5.4	4.5	1501	5	1.0	1.0	1.0	2958	2705	253	0.01191	0.008115	0.003795
