Timestamp	Question	Model	LLM_time	SQL_time	Rows	Columns	Rows_equality	Columns_equality	Datasets_equality	Total_tokens	Prompt_tokens	Completion_tokens	Cost_total_EUR	Cost_input_tokens_EUR	Cost_output_tokens_EUR
2025-07-05 15:23:18	8	Llama-4-Maverick-17B-128E-Instruct-FP8	1.4	0.2	3	4	1.0	1.0	1.0	1997	1878	119	0.000304	0.000244	5.9e-05
2025-07-05 15:23:20	9	Llama-4-Maverick-17B-128E-Instruct-FP8	1.6	0.1	6	3	1.0	1.0	1.0	2065	1918	147	0.000323	0.000249	7.3e-05
2025-07-05 15:23:24	10	Llama-4-Maverick-17B-128E-Instruct-FP8	1.3	1.3	255868	4	1.0	1.0	1.0	1951	1839	112	0.000295	0.000239	5.6e-05
2025-07-05 15:23:28	11	Llama-4-Maverick-17B-128E-Instruct-FP8	1.1	3.2	15	2	1.0	1.0	1.0	2095	2029	66	0.000297	0.000264	3.3e-05
2025-07-05 15:23:30	12	Llama-4-Maverick-17B-128E-Instruct-FP8	1.0	0.1	3	2	1.0	1.0	1.0	1799	1731	68	0.000259	0.000225	3.4e-05
2025-07-05 15:23:40	13	Llama-4-Maverick-17B-128E-Instruct-FP8	2.1	2.0	758246	4	1.0	1.0	1.0	2058	1843	215	0.000347	0.00024	0.000107
2025-07-05 15:23:42	14	Llama-4-Maverick-17B-128E-Instruct-FP8	1.6	0.1	12	3	1.0	1.0	1.0	2048	1906	142	0.000319	0.000248	7.1e-05
2025-07-05 15:23:46	15	Llama-4-Maverick-17B-128E-Instruct-FP8	3.8	0.1	4	13	1.0	1.0	1.0	2136	1735	401	0.000426	0.000226	0.0002
2025-07-05 15:23:57	16	Llama-4-Maverick-17B-128E-Instruct-FP8	11.3	0.6	20	6	1.0	1.0	0.95	2205	1920	285	0.000392	0.00025	0.000142
2025-07-05 15:24:00	17	Llama-4-Maverick-17B-128E-Instruct-FP8	2.4	0.2	24	5	1.0	0.67	0.0	2219	1962	257	0.000384	0.000255	0.000129
2025-07-05 15:24:03	18	Llama-4-Maverick-17B-128E-Instruct-FP8	2.0	0.5	175	5	1.0	0.67	0.0	2115	1930	185	0.000343	0.000251	9.2e-05
2025-07-05 15:24:47	19	Llama-4-Maverick-17B-128E-Instruct-FP8	38.3	5.9	105	5	0.97	0.71	0.0	2608	2377	231	0.000425	0.000309	0.000115
2025-07-05 15:24:52	20	Llama-4-Maverick-17B-128E-Instruct-FP8	2.0	2.6	4050	5	1.0	0.6	0.0	2562	2367	195	0.000405	0.000308	9.7e-05
2025-07-05 15:24:56	1	Llama-4-Scout-17B-16E-Instruct	4.4	0.2	24	4	1.0	1.0	1.0	1948	1820	128	0.000464	0.000364	0.0001
2025-07-05 15:24:58	2	Llama-4-Scout-17B-16E-Instruct	1.9	0.0	5	4	1.0	1.0	1.0	1832	1729	103	0.000426	0.000346	8e-05
2025-07-05 15:25:33	3	Llama-4-Scout-17B-16E-Instruct	1.6	33.1	5	3	1.0	1.0	1.0	2082	2011	71	0.000458	0.000402	5.5e-05
2025-07-05 15:44:32	4	Llama-4-Scout-17B-16E-Instruct	1131.0	7.6	20	4	0.0	1.0	0.33	2554	2339	215	0.000635	0.000468	0.000168
2025-07-05 15:44:36	5	Llama-4-Scout-17B-16E-Instruct	2.6	1.5	942	4	0.0	0.25	0.0	2572	2360	212	0.000637	0.000472	0.000165
2025-07-05 15:44:38	6	Llama-4-Scout-17B-16E-Instruct	2.2	0.1	10	3	1.0	0.67	0.0	2083	1900	183	0.000523	0.00038	0.000143
2025-07-05 15:44:39	7	Llama-4-Scout-17B-16E-Instruct	1.3	0.1	7	3	1.0	0.67	0.0	1846	1758	88	0.00042	0.000352	6.9e-05
2025-07-05 15:44:41	8	Llama-4-Scout-17B-16E-Instruct	1.7	0.2	3	4	1.0	1.0	1.0	2005	1878	127	0.000475	0.000376	9.9e-05
2025-07-05 15:44:43	9	Llama-4-Scout-17B-16E-Instruct	1.9	0.1	6	3	1.0	1.0	1.0	2079	1918	161	0.000509	0.000384	0.000126
2025-07-05 15:44:48	10	Llama-4-Scout-17B-16E-Instruct	1.7	1.2	255868	4	1.0	1.0	1.0	1968	1839	129	0.000468	0.000368	0.000101
2025-07-05 15:44:53	11	Llama-4-Scout-17B-16E-Instruct	1.1	3.6	15	2	1.0	1.0	1.0	2090	2029	61	0.000453	0.000406	4.8e-05
2025-07-05 15:44:54	12	Llama-4-Scout-17B-16E-Instruct	1.2	0.1	3	2	1.0	1.0	1.0	1808	1731	77	0.000406	0.000346	6e-05
2025-07-05 15:45:04	13	Llama-4-Scout-17B-16E-Instruct	2.4	1.5	758246	4	1.0	1.0	1.0	2056	1843	213	0.000535	0.000369	0.000166
2025-07-05 15:45:06	14	Llama-4-Scout-17B-16E-Instruct	2.2	0.1	12	3	1.0	1.0	1.0	2078	1906	172	0.000515	0.000381	0.000134
2025-07-05 15:45:10	15	Llama-4-Scout-17B-16E-Instruct	3.8	0.1	4	13	1.0	1.0	1.0	2119	1735	384	0.000647	0.000347	0.0003
2025-07-05 15:45:15	16	Llama-4-Scout-17B-16E-Instruct	3.8	0.6	20	6	1.0	0.67	0.0	2298	1920	378	0.000679	0.000384	0.000295
2025-07-05 15:45:19	17	Llama-4-Scout-17B-16E-Instruct	3.7	0.2	24	5	1.0	0.67	0.0	2291	1962	329	0.000649	0.000392	0.000257
2025-07-05 15:45:23	18	Llama-4-Scout-17B-16E-Instruct	3.7	0.6	175	5	1.0	0.67	0.0	2293	1930	363	0.000669	0.000386	0.000283
2025-07-05 15:45:33	19	Llama-4-Scout-17B-16E-Instruct	2.9	6.8	1000	7	0.0	1.0	0.03	2644	2377	267	0.000684	0.000475	0.000208
2025-07-05 15:45:35	20	Llama-4-Scout-17B-16E-Instruct	2.5	0.0	0	0	0.0	0.0	0.0	2588	2367	221	0.000646	0.000473	0.000172
2025-07-05 15:45:40	1	Mistral-Large-2411	4.0	0.4	24	4	1.0	1.0	1.0	2582	2405	177	0.001833	0.001708	0.000126
2025-07-05 15:45:43	2	Mistral-Large-2411	3.5	0.0	5	4	1.0	1.0	1.0	2441	2290	151	0.001733	0.001626	0.000107
2025-07-05 15:46:21	3	Mistral-Large-2411	2.6	34.9	5	3	1.0	1.0	1.0	2753	2653	100	0.001955	0.001884	7.1e-05
2025-07-05 15:46:33	4	Mistral-Large-2411	6.7	6.1	15	4	1.0	1.0	1.0	3411	3081	330	0.002422	0.002188	0.000234
2025-07-05 15:46:41	5	Mistral-Large-2411	5.9	1.7	648	4	1.0	0.75	0.0	3378	3096	282	0.002398	0.002198	0.0002
2025-07-05 15:46:45	6	Mistral-Large-2411	4.3	0.1	10	3	1.0	0.67	0.0	2698	2503	195	0.001916	0.001777	0.000138
2025-07-05 15:46:49	7	Mistral-Large-2411	3.1	0.1	7	3	1.0	0.67	0.0	2448	2318	130	0.001738	0.001646	9.2e-05
2025-07-05 15:46:52	8	Mistral-Large-2411	3.6	0.2	3	4	1.0	1.0	1.0	2636	2479	157	0.001872	0.00176	0.000111
2025-07-05 15:46:57	9	Mistral-Large-2411	4.6	0.1	6	3	1.0	1.0	1.0	2747	2535	212	0.00195	0.0018	0.000151
2025-07-05 15:47:04	10	Mistral-Large-2411	3.3	1.9	255868	4	1.0	1.0	1.0	2562	2423	139	0.001819	0.00172	9.9e-05
2025-07-05 15:47:10	11	Mistral-Large-2411	2.1	3.4	15	2	1.0	1.0	1.0	2754	2673	81	0.001955	0.001898	5.8e-05
2025-07-05 15:47:12	12	Mistral-Large-2411	2.3	0.1	3	2	1.0	1.0	1.0	2385	2289	96	0.001693	0.001625	6.8e-05
2025-07-05 15:47:29	13	Mistral-Large-2411	6.6	4.4	758246	4	1.0	1.0	1.0	2770	2434	336	0.001967	0.001728	0.000239
2025-07-05 15:47:33	14	Mistral-Large-2411	4.2	0.1	12	3	1.0	1.0	1.0	2728	2525	203	0.001937	0.001793	0.000144
2025-07-05 15:47:43	15	Mistral-Large-2411	9.9	0.1	4	13	1.0	1.0	1.0	2805	2295	510	0.001992	0.001629	0.000362
2025-07-05 15:47:52	16	Mistral-Large-2411	8.7	0.0	0	0	0.0	0.0	0.0	2970	2530	440	0.002109	0.001796	0.000312
2025-07-05 15:48:00	17	Mistral-Large-2411	7.7	0.2	24	6	1.0	0.67	0.0	2970	2587	383	0.002109	0.001837	0.000272
2025-07-05 15:48:06	18	Mistral-Large-2411	5.7	0.5	175	6	1.0	1.0	0.93	2821	2547	274	0.002003	0.001808	0.000195
2025-07-05 15:48:20	19	Mistral-Large-2411	7.2	6.5	108	7	1.0	1.0	1.0	3480	3125	355	0.002471	0.002219	0.000252
2025-07-05 15:48:21	20	Mistral-Large-2411	0.9	0.0	0	0	0.0	0.0	0.0	3118	3112	6	0.002214	0.00221	4e-06
2025-07-05 16:15:59	1	claude-3-5-sonnet-20241022	3.4	0.2	24	4	1.0	1.0	1.0	2413	2255	158	0.009135	0.006765	0.00237
2025-07-05 16:16:02	2	claude-3-5-sonnet-20241022	3.1	0.0	5	4	1.0	1.0	1.0	2279	2144	135	0.008457	0.006432	0.002025
2025-07-05 16:16:24	3	claude-3-5-sonnet-20241022	2.1	20.5	5	3	1.0	1.0	1.0	2591	2493	98	0.008949	0.007479	0.00147
2025-07-05 16:16:32	4	claude-3-5-sonnet-20241022	4.1	3.5	15	4	1.0	1.0	1.0	3176	2885	291	0.01302	0.008655	0.004365
2025-07-05 16:16:37	5	claude-3-5-sonnet-20241022	4.0	0.7	648	4	1.0	0.75	0.0	3169	2907	262	0.012651	0.008721	0.00393
2025-07-05 16:16:40	6	claude-3-5-sonnet-20241022	3.1	0.1	10	3	1.0	1.0	1.0	2539	2346	193	0.009933	0.007038	0.002895
2025-07-05 16:16:43	7	claude-3-5-sonnet-20241022	2.4	0.1	7	3	1.0	1.0	1.0	2281	2177	104	0.008091	0.006531	0.00156
2025-07-05 16:16:47	8	claude-3-5-sonnet-20241022	3.9	0.1	3	4	1.0	1.0	1.0	2468	2322	146	0.009156	0.006966	0.00219
2025-07-05 16:16:51	9	claude-3-5-sonnet-20241022	3.9	0.1	6	3	1.0	1.0	1.0	2558	2371	187	0.009918	0.007113	0.002805
2025-07-05 16:16:57	10	claude-3-5-sonnet-20241022	3.5	0.7	255868	4	1.0	1.0	1.0	2403	2272	131	0.008781	0.006816	0.001965
2025-07-05 16:17:37	11	claude-3-5-sonnet-20241022	3.1	37.1	15	4	1.0	0.0	0.0	2627	2512	115	0.009261	0.007536	0.001725
2025-07-05 16:17:40	12	claude-3-5-sonnet-20241022	2.5	0.3	3	2	1.0	1.0	1.0	2239	2148	91	0.007809	0.006444	0.001365
2025-07-05 16:17:51	13	claude-3-5-sonnet-20241022	4.6	0.7	758246	4	1.0	1.0	1.0	2524	2278	246	0.010524	0.006834	0.00369
2025-07-05 16:17:55	14	claude-3-5-sonnet-20241022	4.0	0.1	12	3	1.0	1.0	1.0	2564	2360	204	0.01014	0.00708	0.00306
2025-07-05 16:18:01	15	claude-3-5-sonnet-20241022	5.8	0.1	4	13	1.0	1.0	1.0	2591	2153	438	0.013029	0.006459	0.00657
2025-07-05 16:18:08	16	claude-3-5-sonnet-20241022	7.0	0.4	20	6	1.0	1.0	1.0	2783	2371	412	0.013293	0.007113	0.00618
2025-07-05 16:18:13	17	claude-3-5-sonnet-20241022	4.6	0.2	24	6	1.0	0.83	0.0	2741	2419	322	0.012087	0.007257	0.00483
2025-07-05 16:18:18	18	claude-3-5-sonnet-20241022	4.1	0.6	175	6	1.0	1.0	1.0	2652	2386	266	0.011148	0.007158	0.00399
2025-07-05 16:18:28	19	claude-3-5-sonnet-20241022	7.2	3.3	107	7	0.99	1.0	0.99	3293	2926	367	0.014283	0.008778	0.005505
2025-07-05 16:18:34	20	claude-3-5-sonnet-20241022	4.6	1.0	4050	5	1.0	1.0	1.0	3150	2914	236	0.012282	0.008742	0.00354
2025-07-05 16:18:37	1	claude-3-5-haiku-20241022	3.3	0.2	10	4	0.42	1.0	0.42	2418	2255	163	0.002456	0.001804	0.000652
2025-07-05 16:18:40	2	claude-3-5-haiku-20241022	3.0	0.2	5	4	1.0	1.0	1.0	2287	2144	143	0.002287	0.001715	0.000572
2025-07-05 16:19:04	3	claude-3-5-haiku-20241022	2.9	21.1	5	3	1.0	1.0	1.0	2592	2493	99	0.00239	0.001994	0.000396
2025-07-05 16:19:13	4	claude-3-5-haiku-20241022	5.8	2.7	15	4	1.0	1.0	1.0	3235	2885	350	0.003708	0.002308	0.0014
2025-07-05 16:19:18	5	claude-3-5-haiku-20241022	4.4	0.6	648	4	1.0	1.0	1.0	3159	2907	252	0.003334	0.002326	0.001008
2025-07-05 16:19:23	6	claude-3-5-haiku-20241022	4.8	0.1	10	3	1.0	1.0	1.0	2543	2346	197	0.002665	0.001877	0.000788
2025-07-05 16:19:26	7	claude-3-5-haiku-20241022	2.9	0.1	7	3	1.0	0.67	0.0	2273	2177	96	0.002126	0.001742	0.000384
2025-07-05 16:19:30	8	claude-3-5-haiku-20241022	3.7	0.2	3	4	1.0	1.0	1.0	2471	2322	149	0.002454	0.001858	0.000596
2025-07-05 16:19:34	9	claude-3-5-haiku-20241022	3.9	0.1	6	3	1.0	1.0	1.0	2549	2371	178	0.002609	0.001897	0.000712
2025-07-05 16:19:39	10	claude-3-5-haiku-20241022	3.1	0.9	100	4	0.0	1.0	0.0	2411	2272	139	0.002374	0.001818	0.000556
2025-07-05 16:19:44	11	claude-3-5-haiku-20241022	2.8	2.7	15	2	1.0	1.0	1.0	2591	2512	79	0.002326	0.00201	0.000316
2025-07-05 16:19:47	12	claude-3-5-haiku-20241022	3.1	0.1	3	2	1.0	1.0	1.0	2224	2148	76	0.002022	0.001718	0.000304
2025-07-05 16:19:59	13	claude-3-5-haiku-20241022	4.0	1.3	758246	4	1.0	1.0	1.0	2500	2278	222	0.00271	0.001822	0.000888
2025-07-05 16:20:05	14	claude-3-5-haiku-20241022	5.4	0.2	12	3	1.0	1.0	1.0	2528	2360	168	0.00256	0.001888	0.000672
2025-07-05 16:20:12	15	claude-3-5-haiku-20241022	7.4	0.0	4	13	1.0	1.0	1.0	2652	2153	499	0.003718	0.001722	0.001996
2025-07-05 16:20:19	16	claude-3-5-haiku-20241022	6.8	0.4	20	6	1.0	1.0	1.0	2826	2371	455	0.003717	0.001897	0.00182
2025-07-05 16:20:28	17	claude-3-5-haiku-20241022	8.4	0.2	6	10	0.25	0.83	0.0	2975	2419	556	0.004159	0.001935	0.002224
2025-07-05 16:20:38	18	claude-3-5-haiku-20241022	10.0	0.5	175	5	1.0	0.67	0.0	2672	2386	286	0.003053	0.001909	0.001144
2025-07-05 16:20:49	19	claude-3-5-haiku-20241022	6.3	3.9	108	6	1.0	0.86	0.0	3256	2926	330	0.003661	0.002341	0.00132
2025-07-05 16:20:58	20	claude-3-5-haiku-20241022	7.1	1.9	4050	5	1.0	1.0	1.0	3176	2914	262	0.003379	0.002331	0.001048
2025-07-05 16:21:01	1	claude-3-7-sonnet-20250219	2.7	0.2	24	4	1.0	1.0	1.0	2413	2255	158	0.009135	0.006765	0.00237
2025-07-05 16:21:04	2	claude-3-7-sonnet-20250219	2.7	0.1	5	4	1.0	1.0	1.0	2278	2144	134	0.008442	0.006432	0.00201
2025-07-05 16:21:31	3	claude-3-7-sonnet-20250219	3.0	24.1	5	3	1.0	1.0	1.0	2590	2493	97	0.008934	0.007479	0.001455
2025-07-05 16:21:39	4	claude-3-7-sonnet-20250219	4.8	3.2	15	4	1.0	1.0	1.0	3139	2885	254	0.012465	0.008655	0.00381
2025-07-05 16:21:44	5	claude-3-7-sonnet-20250219	4.4	0.7	648	4	1.0	0.75	0.0	3195	2907	288	0.013041	0.008721	0.00432
2025-07-05 16:21:47	6	claude-3-7-sonnet-20250219	3.2	0.1	10	3	1.0	1.0	1.0	2540	2346	194	0.009948	0.007038	0.00291
2025-07-05 16:21:49	7	claude-3-7-sonnet-20250219	2.0	0.1	7	3	1.0	1.0	1.0	2282	2177	105	0.008106	0.006531	0.001575
2025-07-05 16:21:53	8	claude-3-7-sonnet-20250219	3.3	0.2	3	4	1.0	1.0	1.0	2479	2322	157	0.009321	0.006966	0.002355
2025-07-05 16:21:58	9	claude-3-7-sonnet-20250219	4.7	0.2	42220	9	0.0	0.33	0.0	2649	2371	278	0.011283	0.007113	0.00417
2025-07-05 16:22:05	10	claude-3-7-sonnet-20250219	4.3	1.1	255868	4	1.0	1.0	1.0	2402	2272	130	0.008766	0.006816	0.00195
2025-07-05 16:23:04	11	claude-3-7-sonnet-20250219	2.8	56.3	15	4	1.0	0.0	0.0	2627	2512	115	0.009261	0.007536	0.001725
2025-07-05 16:23:07	12	claude-3-7-sonnet-20250219	3.2	0.2	3	2	1.0	1.0	1.0	2225	2148	77	0.007599	0.006444	0.001155
2025-07-05 16:23:21	13	claude-3-7-sonnet-20250219	5.0	2.2	758246	4	1.0	1.0	1.0	2552	2278	274	0.010944	0.006834	0.00411
2025-07-05 16:23:25	14	claude-3-7-sonnet-20250219	3.8	0.2	60	5	0.0	0.67	0.0	2566	2360	206	0.01017	0.00708	0.00309
2025-07-05 16:23:32	15	claude-3-7-sonnet-20250219	7.0	0.1	4	14	1.0	1.0	1.0	2637	2153	484	0.013719	0.006459	0.00726
2025-07-05 16:23:38	16	claude-3-7-sonnet-20250219	6.3	0.0	0	0	0.0	0.0	0.0	2721	2371	350	0.012363	0.007113	0.00525
2025-07-05 16:23:44	17	claude-3-7-sonnet-20250219	5.5	0.2	24	6	1.0	0.83	0.0	2769	2419	350	0.012507	0.007257	0.00525
2025-07-05 16:23:51	18	claude-3-7-sonnet-20250219	6.8	0.5	175	6	1.0	0.83	0.0	2635	2386	249	0.010893	0.007158	0.003735
2025-07-05 16:24:02	19	claude-3-7-sonnet-20250219	5.3	4.8	107	7	0.99	1.0	0.99	3219	2926	293	0.013173	0.008778	0.004395
2025-07-05 16:24:07	20	claude-3-7-sonnet-20250219	4.5	1.0	4050	5	1.0	1.0	1.0	3136	2914	222	0.012072	0.008742	0.00333
2025-07-05 16:24:11	1	claude-sonnet-4-20250514	4.0	0.2	24	4	1.0	1.0	1.0	2421	2255	166	0.009255	0.006765	0.00249
2025-07-05 16:24:15	2	claude-sonnet-4-20250514	3.7	0.1	5	4	1.0	1.0	1.0	2279	2144	135	0.008457	0.006432	0.002025
2025-07-05 16:24:45	3	claude-sonnet-4-20250514	3.0	26.7	5	3	1.0	1.0	1.0	2590	2493	97	0.008934	0.007479	0.001455
2025-07-05 16:24:54	4	claude-sonnet-4-20250514	4.9	3.8	15	4	1.0	1.0	1.0	3172	2885	287	0.01296	0.008655	0.004305
2025-07-05 16:25:00	5	claude-sonnet-4-20250514	5.1	1.0	648	4	1.0	0.5	0.0	3170	2907	263	0.012666	0.008721	0.003945
2025-07-05 16:25:04	6	claude-sonnet-4-20250514	4.2	0.1	10	3	1.0	1.0	1.0	2541	2346	195	0.009963	0.007038	0.002925
2025-07-05 16:25:08	7	claude-sonnet-4-20250514	3.5	0.1	7	3	1.0	1.0	1.0	2298	2177	121	0.008346	0.006531	0.001815
2025-07-05 16:25:11	8	claude-sonnet-4-20250514	3.4	0.2	3	4	1.0	1.0	1.0	2468	2322	146	0.009156	0.006966	0.00219
2025-07-05 16:25:16	9	claude-sonnet-4-20250514	4.9	0.1	6	3	1.0	1.0	1.0	2557	2371	186	0.009903	0.007113	0.00279
2025-07-05 16:25:24	10	claude-sonnet-4-20250514	4.6	1.2	255868	4	1.0	1.0	1.0	2402	2272	130	0.008766	0.006816	0.00195
2025-07-05 16:25:29	11	claude-sonnet-4-20250514	2.5	2.9	15	2	1.0	1.0	1.0	2589	2512	77	0.008691	0.007536	0.001155
2025-07-05 16:25:32	12	claude-sonnet-4-20250514	3.2	0.1	3	2	1.0	1.0	1.0	2240	2148	92	0.007824	0.006444	0.00138
2025-07-05 16:25:42	13	claude-sonnet-4-20250514	5.4	1.5	758246	4	1.0	1.0	1.0	2550	2278	272	0.010914	0.006834	0.00408
2025-07-05 16:25:47	14	claude-sonnet-4-20250514	4.6	0.1	12	5	1.0	1.0	0.08	2583	2360	223	0.010425	0.00708	0.003345
2025-07-05 16:25:56	15	claude-sonnet-4-20250514	9.3	0.1	4	13	1.0	1.0	1.0	2634	2153	481	0.013674	0.006459	0.007215
2025-07-05 16:26:03	16	claude-sonnet-4-20250514	5.0	1.0	20	6	1.0	1.0	1.0	2729	2371	358	0.012483	0.007113	0.00537
2025-07-05 16:26:08	17	claude-sonnet-4-20250514	5.2	0.3	24	6	1.0	0.67	0.0	2753	2419	334	0.012267	0.007257	0.00501
2025-07-05 16:26:13	18	claude-sonnet-4-20250514	4.8	0.5	175	6	1.0	1.0	1.0	2634	2386	248	0.010878	0.007158	0.00372
2025-07-05 16:26:29	19	claude-sonnet-4-20250514	7.7	8.2	105	7	0.97	1.0	0.96	3327	2926	401	0.014793	0.008778	0.006015
2025-07-05 16:26:36	20	claude-sonnet-4-20250514	4.7	1.9	4050	5	1.0	1.0	1.0	3155	2914	241	0.012357	0.008742	0.003615
